session_id,group_id,condition,source_file,conversation_id,sequence_index,timestamp,speaker,phase,robot_turn_index,triggered_robot,text,mercer_label,is_coded,label_confidence,label_rationale
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,19,,PARTICIPANT_20,,,,"Yeah, yeah.",,no,0.00,no explicit Mercer talk type
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,20,,PARTICIPANT_20,,,,I do agree that that would be really cool to add in.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,23,,PARTICIPANT_19,,,,"OK, Pepper, could you give us more details about this survey?",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,24,,PARTICIPANT_19,,,,"So who should we address, or how should we structure it?",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,27,,PARTICIPANT_20,,,,Good.,,no,0.00,no explicit Mercer talk type
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,28,,PARTICIPANT_19,,,,Perfect.,,no,0.00,no explicit Mercer talk type
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,29,,PARTICIPANT_20,,,,"Yeah, I mean, yeah, that is a really good problem, the food that we can get here because, yeah, nothing wrong with food from home.",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,30,,PARTICIPANT_20,,,,Another big problem is that it takes a lot of time to go from one part of the campus to another part.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,31,,PARTICIPANT_20,,,,"For example, from the OLA to the aerospace campus to aerospace faculty, it takes around like 20 minutes to walk.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,32,,PARTICIPANT_20,,,,What's your idea in solving this?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,33,,PARTICIPANT_19,,,,I was actually thinking about maybe adding some bikes let's say only for students only like and they can go only in the campus so you cannot leave the bike yeah you cannot leave the campus,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,34,,PARTICIPANT_20,,,,"Yeah that's actually a really good idea I would love to have a bike to go around the campus with. Especially if it's free or not that expensive, since I don't have a bike at home.",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,35,,PARTICIPANT_20,,,,"What's your idea, Pepper?",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,38,,PARTICIPANT_19,,,,So another survey.,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,39,,PARTICIPANT_20,,,,"So another survey, yeah.",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,40,,PARTICIPANT_20,,,,"Yeah, great.",,no,0.00,no explicit Mercer talk type
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,41,,PARTICIPANT_20,,,,We can give both surveys at the same time.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,42,,PARTICIPANT_20,,,,So we save time.,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,43,,PARTICIPANT_20,,,,"About the bikes that you're talking about, what about if we make a subscription and we include it in the X subscription?",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,44,,PARTICIPANT_19,,,,Oh.,,no,0.00,no explicit Mercer talk type
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,45,,PARTICIPANT_19,,,,"That would be a cool idea, I think, but I guess the bikes should somehow be, like, it would be best if they were free because not everybody has an X subscription and the idea with this thing, the bikes should be accessible to everyone and",exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,46,,PARTICIPANT_19,,,,"For instance, people who commute.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,49,,PARTICIPANT_20,,,,"Yeah, yeah, you are right.",cumulative,yes,0.78,accepts a prior contribution and mainly adds compatible information without critique
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,50,,PARTICIPANT_19,,,,I couldn't put it better myself.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,51,,PARTICIPANT_20,,,,I agree that all students should be able to use the bikes.,cumulative,yes,0.78,accepts a prior contribution and mainly adds compatible information without critique
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,52,,PARTICIPANT_19,,,,Yes.,cumulative,yes,0.88,short agreement or confirmation without added reasoning
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,53,,PARTICIPANT_20,,,,I also don't know where the funds would be coming from.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,54,,PARTICIPANT_20,,,,"Pepper, do you have any idea?",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,55,,PARTICIPANT_20,,,,Or should we let the faculty decide this and worry about this?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,58,,PARTICIPANT_20,,,,"Amazing, amazing idea.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,59,,PARTICIPANT_20,,,,"Yeah, students can also learn from this experience.",cumulative,yes,0.78,accepts a prior contribution and mainly adds compatible information without critique
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,60,,PARTICIPANT_19,,,,"Yes, now switching to another way of",cumulative,yes,0.78,accepts a prior contribution and mainly adds compatible information without critique
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,61,,PARTICIPANT_19,,,,"improving campus life, I think that there are not the events that are not that well advertised.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,62,,PARTICIPANT_19,,,,"I think that there aren't many events which consist of people from many other faculties, so not only",exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,63,,PARTICIPANT_19,,,,"electrical engineering students, what do you think about how we could advertise these events more and also some ideas for events, Pepper.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,65,,PARTICIPANT_20,,,,"The usage of social media apps, that's a thing that the college, I think, is lacking.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,66,,PARTICIPANT_20,,,,I think they are using social media as well.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,67,,PARTICIPANT_20,,,,"But about the student,",disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,68,,PARTICIPANT_20,,,,"student sponsorships, yeah, I think that will be a little more hard to do.",cumulative,yes,0.80,mainly accepts or repeats a previous contribution
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,69,,PARTICIPANT_20,,,,"But I do agree that we should sponsor these, how do you call them?",exploratory,yes,0.80,opens with a counter-position but provides reasoning or a constructive alternative
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,70,,PARTICIPANT_20,,,,"Yeah, these events, yeah, we should do these events more often and we should make them easier for people to know about them.",exploratory,yes,0.76,"begins from agreement but adds explanation, implications, or a development of the shared idea"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,71,,PARTICIPANT_20,,,,I think the most useful thing it would be to,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,72,,PARTICIPANT_20,,,,have a big to have like a place where you can put a lot of posters and the stuff that will be happening in the next week or two weeks and that that wall or place should be like maintained pretty regularly so there shouldn't be like posters from two weeks ago three weeks ago yeah and I think it should be like really well known yeah that place because currently there are some,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,73,,PARTICIPANT_20,,,,Places where announcements are put but actually nobody knows about them.,disputational,yes,0.74,"states disagreement, resistance, or a competing position without developing a shared alternative"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,74,,PARTICIPANT_19,,,,Yeah.,cumulative,yes,0.88,short agreement or confirmation without added reasoning
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,75,,PARTICIPANT_20,,,,It should be a place with lots of food traffic.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,76,,PARTICIPANT_19,,,,"What about this idea, Pepper?",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,80,,PARTICIPANT_20,,,,To popular global influencers?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,81,,PARTICIPANT_20,,,,"Well, I don't think that that is something that we should do.",exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,82,,PARTICIPANT_20,,,,I think it's in the scope of the events at the college to use global influencers.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,83,,PARTICIPANT_20,,,,I think just the social medias of the,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,84,,PARTICIPANT_20,,,,"College should be fine, plus some word of mouth.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,85,,PARTICIPANT_20,,,,I think reaching out to global influences is a bit overkill.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,86,,PARTICIPANT_19,,,,"And I agree with you, it doesn't serve the scope.",cumulative,yes,0.80,mainly accepts or repeats a previous contribution
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,87,,PARTICIPANT_19,,,,"We have a clear target audience, so TU Delft students.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,88,,PARTICIPANT_19,,,,And I don't think there are many influencers among TU Delft students.,disputational,yes,0.74,"states disagreement, resistance, or a competing position without developing a shared alternative"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,89,,PARTICIPANT_19,,,,"Don't you think this as well, Pepper?",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,92,,PARTICIPANT_20,,,,Yep.,cumulative,yes,0.88,short agreement or confirmation without added reasoning
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,93,,PARTICIPANT_20,,,,"Again, amazing ideas.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,94,,PARTICIPANT_20,,,,"So each person that is managing academic issues, they've got an advisor.",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group10_CONVO_STEFAN.txt,group10_CONVO_STEFAN,95,,PARTICIPANT_20,,,,"That's again, I think these solutions are a little bit too expensive to make.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,1,,PARTICIPANT_21,,,,"Okay, so let's discuss the current state of campus life for students and how it could be potentially improved both in social aspects as well as academic aspects.",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,2,,PARTICIPANT_21,,,,"Do you have any points you want to start with, social or academic?",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,3,,PARTICIPANT_22,,,,"Yeah, I think we should start with food.",exploratory,yes,0.76,"begins from agreement but adds explanation, implications, or a development of the shared idea"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,4,,PARTICIPANT_21,,,,"Food, okay.",,no,0.00,no explicit Mercer talk type
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,5,,PARTICIPANT_21,,,,"Okay, I will start with my own experience.",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,6,,PARTICIPANT_21,,,,I rarely buy food on campus because it is quite expensive compared to cooking at home.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,7,,PARTICIPANT_21,,,,And it's not like the food is much tastier as well.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,8,,PARTICIPANT_21,,,,So that is something that would be a lot more convenient if I found it to be a little more valuable.,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,9,,PARTICIPANT_21,,,,Do you have any experience with food on campus?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,10,,PARTICIPANT_22,,,,On the TU Delft campus?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,11,,PARTICIPANT_22,,,,"No, I don't have any experience.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,12,,PARTICIPANT_22,,,,"However, I've encountered that food man outside the library, which pretty cool.",disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,13,,PARTICIPANT_22,,,,I think it's quite unique.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,14,,PARTICIPANT_22,,,,I didn't have that in my old university.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,15,,PARTICIPANT_22,,,,"But Pepper, what do you think about food on campus?",disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,16,,PARTICIPANT_22,,,,Do you have any opinions on price or quality?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,18,,PARTICIPANT_21,,,,"Would that require the university funding some of these food at like, because if you use local vendors, they obviously won't have food that's cheaper than bigger chains because they don't buy as much.",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,19,,PARTICIPANT_21,,,,Would you not think that would require a university to fund it?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,20,,PARTICIPANT_21,,,,Pepper?,,no,0.00,no explicit Mercer talk type
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,23,,PARTICIPANT_21,,,,"Through partnerships, I feel like that would be quite difficult to make it cheaper than it already is.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,26,,PARTICIPANT_21,,,,"Sure, that could be a good idea.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,27,,PARTICIPANT_21,,,,"Have a representative board that actually involves what the students think, both bachelor, master, and PhD students.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,28,,PARTICIPANT_21,,,,"Is that just for food, though?",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,29,,PARTICIPANT_21,,,,"Yeah, fair enough.",cumulative,yes,0.78,accepts a prior contribution and mainly adds compatible information without critique
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,30,,PARTICIPANT_21,,,,It would be better if you could do that across all.,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,31,,PARTICIPANT_21,,,,"Yeah, like all sorts of student wellbeing.",cumulative,yes,0.78,accepts a prior contribution and mainly adds compatible information without critique
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,32,,PARTICIPANT_21,,,,But doesn't that already exist?,disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,33,,PARTICIPANT_21,,,,"Well, there's stuff like board of examiners and committees.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,34,,PARTICIPANT_21,,,,"But yeah, I guess they do have student representatives on campus.",disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,35,,PARTICIPANT_21,,,,"Do you have any idea on if that exists, Pepper?",exploratory,yes,0.69,"adds reasons, consequences, examples, or a proposed refinement"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,38,,PARTICIPANT_21,,,,"Could you continue on your suggestion, Pepper?",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,41,,PARTICIPANT_21,,,,"I think that already exists here, especially in my course.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,42,,PARTICIPANT_21,,,,They have mentoring groups where you have to attend it in the first year to ensure that you're integrated properly.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,43,,PARTICIPANT_21,,,,"But yeah, we've diverged a little bit from food.",disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,44,,PARTICIPANT_21,,,,"But yeah, we could talk more about integrating new students into the campus.",exploratory,yes,0.80,opens with a counter-position but provides reasoning or a constructive alternative
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,45,,PARTICIPANT_21,,,,"Is there anything that happened in your old campus that was a good idea, or do you think required improving?",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,46,,PARTICIPANT_21,,,,"Because in my opinion, it's fine here as it is.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,47,,PARTICIPANT_21,,,,Is this still about food?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,48,,PARTICIPANT_22,,,,"No, just integrating first year students.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,49,,PARTICIPANT_22,,,,"No, I think it was pretty good in my",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,50,,PARTICIPANT_22,,,,"old university where the first years when they wanted to, I mean, during orientation and stuff.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,53,,PARTICIPANT_21,,,,"Yeah, well, that already exists here, so what were you saying earlier?",exploratory,yes,0.76,"begins from agreement but adds explanation, implications, or a development of the shared idea"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,54,,PARTICIPANT_22,,,,"Yeah, I was saying",cumulative,yes,0.78,accepts a prior contribution and mainly adds compatible information without critique
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,55,,PARTICIPANT_22,,,,"If you want to join the university, there's no random person who gives you the tour of the university.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,56,,PARTICIPANT_22,,,,It's a student.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,57,,PARTICIPANT_22,,,,"The student has their own experience, personal experience by which they can, you feel more like you're part of the university already.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,58,,PARTICIPANT_22,,,,"Otherwise, when you're in a class or you want to find new friends, maybe you're living alone and you want to find new roommates for the next semester, et cetera,",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Assertive,group11_CONVO_HONOURS.txt,group11_CONVO_HONOURS,59,,PARTICIPANT_22,,,,There's plenty of resources online and some things like in-person meetings or hangouts that you can do to meet other people with whom you want to find places to live with so you're not alone.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
