session_id,group_id,condition,source_file,conversation_id,sequence_index,timestamp,speaker,phase,robot_turn_index,triggered_robot,text,mercer_label,is_coded,label_confidence,label_rationale
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,28,,PARTICIPANT_26,,,,"OK, thank you, Pepper.",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,29,,PARTICIPANT_26,,,,Bye bye.,,no,0.00,no explicit Mercer talk type
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,35,,PARTICIPANT_26,,,,"You done, bro?",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,36,,PARTICIPANT_26,,,,Ever?,,no,0.00,no explicit Mercer talk type
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,42,,PARTICIPANT_25,,,,"So before saying goodbye, I think for the food, I have another question.",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,43,,PARTICIPANT_25,,,,"Because in Delft, you know, there are many international students and they come from different countries, but not all of them eat bread.",exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,49,,PARTICIPANT_26,,,,"So Pepper, if we add a new cuisine in our menu, what do you want?",exploratory,yes,0.69,"adds reasons, consequences, examples, or a proposed refinement"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,53,,PARTICIPANT_25,,,,"Yeah, that's a good point.",cumulative,yes,0.80,mainly accepts or repeats a previous contribution
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,54,,PARTICIPANT_26,,,,So what if this new food we got from the questionnaire cannot be linked to your idea of connecting with the locals?,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,55,,PARTICIPANT_26,,,,What if the ingredients are not the same?,exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,56,,PARTICIPANT_26,,,,"Do we just abort the mission, Pepper?",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,60,,PARTICIPANT_25,,,,But there are many cultures.,disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,61,,PARTICIPANT_25,,,,"I think the cafe, the size is small.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,62,,PARTICIPANT_25,,,,It cannot contain all kinds of cultures.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,63,,PARTICIPANT_25,,,,What do you think?,,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,64,,PARTICIPANT_25,,,,Pepper?,,no,0.00,no explicit Mercer talk type
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,68,,PARTICIPANT_26,,,,Do you realistically think that it's going to be a horror for students to do that type of thing?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,72,,PARTICIPANT_25,,,,This definitely increase the staff because if you create a rotational menu,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,73,,PARTICIPANT_25,,,,"then you need to prepare different kinds of ingredients every week, I say.",exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,74,,PARTICIPANT_25,,,,"And for the cook, they also need to learn all kinds of dishes from all over the world.",cumulative,yes,0.66,adds compatible information to a prior contribution without critique
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,75,,PARTICIPANT_25,,,,"So do you think this is okay, Pepper?",exploratory,yes,0.69,"adds reasons, consequences, examples, or a proposed refinement"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,79,,PARTICIPANT_26,,,,"We got like one hour for our lunch to get out of our lecture room, to go to the cafeteria, grab the food, eat,",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,80,,PARTICIPANT_26,,,,And then go back to the next lecture.,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,81,,PARTICIPANT_26,,,,"You think we can possibly kill a fish, skin the fish, chop it up, and make sushi ourselves, and eat it in less than an hour?",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,82,,PARTICIPANT_26,,,,Pepper?,,no,0.00,no explicit Mercer talk type
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,86,,PARTICIPANT_25,,,,"If you ask me to cook during lunch break, I'll be mad.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,90,,PARTICIPANT_25,,,,"But I'm too busy, you know, I don't have time to cook.",disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,94,,PARTICIPANT_25,,,,"Then I will have no time to eat, Pepper.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group13_CONVO.txt,group13_CONVO,98,,PARTICIPANT_25,,,,Then you need to talk to the professor.,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,1,,PARTICIPANT_27,,,,"So yeah, what do you think about events and activities on campus?",exploratory,yes,0.76,"begins from agreement but adds explanation, implications, or a development of the shared idea"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,2,,PARTICIPANT_28,,,,"Okay, I feel like TU Delft has a lot of smaller scale events that are held by associations or within the majors themselves.",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,3,,PARTICIPANT_28,,,,But I feel like they're also lacking larger scale events held by the universities.,disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,4,,PARTICIPANT_28,,,,So lots of students from different majors cannot really participate and interact with each other.,exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,5,,PARTICIPANT_27,,,,I totally agree.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,6,,PARTICIPANT_27,,,,I'm experiencing similar things.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,7,,PARTICIPANT_27,,,,"Especially at Bachelors, we have more events held by the university and everything.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,8,,PARTICIPANT_27,,,,I think the TU Delft lacks in that part of it.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,9,,PARTICIPANT_27,,,,"Pepper, what do you think about events and activities on campus?",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,12,,PARTICIPANT_27,,,,"Yes, I guess that's a solution.",exploratory,yes,0.76,"begins from agreement but adds explanation, implications, or a development of the shared idea"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,13,,PARTICIPANT_27,,,,One other thing is food and services.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,14,,PARTICIPANT_27,,,,"At TU Delft campus, I think it's",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,15,,PARTICIPANT_27,,,,expensive for students to afford everyday meals here and everything.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,16,,PARTICIPANT_27,,,,How about you?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,17,,PARTICIPANT_27,,,,Yeah.,cumulative,yes,0.88,short agreement or confirmation without added reasoning
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,18,,PARTICIPANT_28,,,,"Oh, that's true.",cumulative,yes,0.80,mainly accepts or repeats a previous contribution
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,19,,PARTICIPANT_28,,,,"I've only seen two food trucks, and there are only about two, three restaurants within the campus.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,20,,PARTICIPANT_28,,,,"And I know there are different cafeterias within the campus building themselves, but they're all overpriced for students, since we don't really earn that much money.",exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,21,,PARTICIPANT_28,,,,It's quite hard to afford.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,22,,PARTICIPANT_28,,,,"Even the school markets in the campus, they're pretty expensive.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,23,,PARTICIPANT_28,,,,"Pepper, what do you think is the best way to reduce the food price within the campus?",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,26,,PARTICIPANT_27,,,,Sounds like a solution to me.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,27,,PARTICIPANT_27,,,,"But I think discounting every student would be a bit too much, right?",exploratory,yes,0.80,opens with a counter-position but provides reasoning or a constructive alternative
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,28,,PARTICIPANT_27,,,,Pepper?,,no,0.00,no explicit Mercer talk type
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,32,,PARTICIPANT_28,,,,"Yeah, that's a viable solution, I feel like.",exploratory,yes,0.76,"begins from agreement but adds explanation, implications, or a development of the shared idea"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,33,,PARTICIPANT_28,,,,But what about the risks or the financial risks that restaurant owners take by giving out discounts to students?,disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,34,,PARTICIPANT_28,,,,How would that affect them?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,38,,PARTICIPANT_27,,,,But I think it will be highly likely for international students to be not part of this program because since we're,exploratory,yes,0.80,opens with a counter-position but provides reasoning or a constructive alternative
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,39,,PARTICIPANT_27,,,,"from abroad, I think will be not really available for school students.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,40,,PARTICIPANT_27,,,,What do you think?,,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,44,,PARTICIPANT_28,,,,"Should we then move on to the next topic, maybe about safety and comfort for our team at Delft?",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,45,,PARTICIPANT_27,,,,"To be honest,",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,46,,PARTICIPANT_27,,,,"recently with, I don't know which country, but they were on our roof of a building and they were protesting about something, which was quite dangerous in my opinion.",disputational,yes,0.74,"states disagreement, resistance, or a competing position without developing a shared alternative"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,47,,PARTICIPANT_27,,,,What do you think?,,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,51,,PARTICIPANT_28,,,,"Okay, I think the process example is pretty nice.",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,52,,PARTICIPANT_28,,,,"One thing I also noticed by visiting some other universities in Korea and US, one thing I noticed there is that they need to have student IDs to enter the building, campus buildings.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,53,,PARTICIPANT_28,,,,"But one thing about European universities is that they don't really require this, more like everybody",disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,54,,PARTICIPANT_28,,,,"every age, every gender, or whatever, they can enter any kind of university building, at least most of it.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,55,,PARTICIPANT_28,,,,And I feel like that's quite a bit of a risk for students studying inside the building.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,56,,PARTICIPANT_28,,,,"So, Pepper, what do you think about this?",exploratory,yes,0.69,"adds reasons, consequences, examples, or a proposed refinement"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,57,,PARTICIPANT_28,,,,"Do you think this is safe for all students, or do you think something should change?",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,61,,PARTICIPANT_28,,,,"All right, then do you have any opinions about student well-being?",exploratory,yes,0.69,"adds reasons, consequences, examples, or a proposed refinement"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,62,,PARTICIPANT_28,,,,"What our university is doing to students about our well-being, both physically and mentally?",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,63,,PARTICIPANT_27,,,,"Well-being, to be honest, I don't know.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,64,,PARTICIPANT_27,,,,"I do have a problem, actually.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,65,,PARTICIPANT_27,,,,But one of the most concerns I had was housing problems.,disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,66,,PARTICIPANT_27,,,,Do Delph really has any program regarding that?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,67,,PARTICIPANT_27,,,,Or am I just being unaware of it?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,68,,PARTICIPANT_27,,,,Do you know any?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,69,,PARTICIPANT_28,,,,Not really.,,no,0.00,no explicit Mercer talk type
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,70,,PARTICIPANT_28,,,,"I mean, the only thing I know is that new students who pay their tuition, it's a priority to housing services.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,71,,PARTICIPANT_28,,,,But that wasn't really the case for us.,disputational,yes,0.76,opens with a counter-position that is not yet integrated into a shared proposal
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,72,,PARTICIPANT_28,,,,"Pepper, what do you think about housing problems in the Netherlands and the TU Delft campus?",,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,75,,PARTICIPANT_27,,,,"Yeah, I think that's pretty broad saying organizations.",cumulative,yes,0.78,accepts a prior contribution and mainly adds compatible information without critique
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,76,,PARTICIPANT_27,,,,Which kind of organization do you think can help us get through this housing crisis better?,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group14_CONVO.txt,group14_CONVO,80,,PARTICIPANT_27,,,,I'm already aware of one.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,1,,PARTICIPANT_30,,,,Well for the three years that I've been here I've seen like I've never really eaten the food in the cafeteria because it's all vegan and I don't really like vegan food so I decided to go to the Turkish place which is the most affordable.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,2,,PARTICIPANT_29,,,,I didn't know that all the cafeterias are here.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,3,,PARTICIPANT_29,,,,Not all.,,no,0.00,no explicit Mercer talk type
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,4,,PARTICIPANT_30,,,,"I'm not really sure why then they don't do it at this point, but I guess it's a Dutch thing.",exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,5,,PARTICIPANT_30,,,,I don't know.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,6,,PARTICIPANT_30,,,,What do you think about the food specifically?,,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,7,,PARTICIPANT_29,,,,"I also never eat, but just because it's Christmas.",exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,8,,PARTICIPANT_30,,,,You what?,,no,0.00,no explicit Mercer talk type
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,9,,PARTICIPANT_29,,,,I also never eat.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,13,,PARTICIPANT_29,,,,"So Pepper, do you think we should have a different cuisine every two weeks?",exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,16,,PARTICIPANT_29,,,,"I don't think this will work necessarily, because there's already the flue station that we started.",exploratory,yes,0.80,opens with a counter-position but provides reasoning or a constructive alternative
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,17,,PARTICIPANT_29,,,,often because we have non vegan food.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,18,,PARTICIPANT_30,,,,I do not talk to these people but I mean you can keep some dietary and vegan options still in the menu but just introduce a couple of more,disputational,yes,0.74,"states disagreement, resistance, or a competing position without developing a shared alternative"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,19,,PARTICIPANT_29,,,,I think the main problem that people have with meat is because some of the companies are very nominative.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,20,,PARTICIPANT_29,,,,They stick chickens together and they don't have space to move.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,21,,PARTICIPANT_29,,,,They don't even cut their beaks so they don't fight with each other.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,22,,PARTICIPANT_30,,,,"I haven't talked about that, but maybe that's an issue for the campus to figure out.",exploratory,yes,0.86,challenges or qualifies an idea while giving reasons or proposing a constructive refinement
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,23,,PARTICIPANT_30,,,,That's an issue for the whole European Union.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,24,,PARTICIPANT_30,,,,qualified for this task.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,25,,PARTICIPANT_30,,,,If you want we can skip to something else.,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,26,,PARTICIPANT_30,,,,"I don't know, you have been here for three years I'm assuming?",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,27,,PARTICIPANT_30,,,,I've been here for four years.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,28,,PARTICIPANT_30,,,,So what's something you've noticed that you can be improved on the campus?,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,30,,PARTICIPANT_29,,,,This is mine.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,31,,PARTICIPANT_29,,,,I'm going to steal this conversation.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,32,,PARTICIPANT_29,,,,One short mention on different type,disputational,yes,0.74,"states disagreement, resistance, or a competing position without developing a shared alternative"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,33,,PARTICIPANT_29,,,,"I mean, what's your issue?",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,34,,PARTICIPANT_30,,,,or it's the middle of a lecture and just go and grab a Snickers prize.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,35,,PARTICIPANT_29,,,,So there's a tech where they have a great vending machine with a bunch of wraps and sandwiches and so on.,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,36,,PARTICIPANT_30,,,,I'm fine with that.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,37,,PARTICIPANT_30,,,,I think that's a good idea.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,38,,PARTICIPANT_30,,,,So a vending machine with better types of food.,exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,39,,PARTICIPANT_30,,,,"Yes, healthy food options.",cumulative,yes,0.78,accepts a prior contribution and mainly adds compatible information without critique
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,40,,PARTICIPANT_30,,,,I can see that.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,41,,PARTICIPANT_30,,,,It's a good idea.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,42,,PARTICIPANT_30,,,,What do you think about the tech,,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,47,,PARTICIPANT_29,,,,"If a student feels lonely on campus, what should they do?",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,52,,PARTICIPANT_29,,,,"So Pepper, how would you organize such a peer group?",exploratory,yes,0.83,uses reasoning and builds on the previous contribution to develop a shared idea
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,53,,PARTICIPANT_29,,,,campus writing that everyone can join from anywhere.,,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,56,,PARTICIPANT_30,,,,What do you think Victor?,,no,0.00,"task management, robot address, or social talk without explicit Mercer talk type"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,57,,PARTICIPANT_30,,,,"I mean, I'm not really sure groups are the best way to do it.",,no,0.00,"no explicit disputational, cumulative, or exploratory talk marker"
,,Proactive_Supportive,group15_CONVO.txt,group15_CONVO,58,,PARTICIPANT_30,,,,I think it's because you gather in a group and what do you do really?,exploratory,yes,0.69,"adds reasons, consequences, examples, or a proposed refinement"
